ID,正式名称,正式名称（フリガナ）,所在地,所在地座標（緯度）,所在地座標（経度）,案内用ホームページアドレス,月_就業時間帯1_開始時間,月_就業時間帯1_終了時間,火_就業時間帯1_開始時間,火_就業時間帯1_終了時間,水_就業時間帯1_開始時間,水_就業時間帯1_終了時間,木_就業時間帯1_開始時間,木_就業時間帯1_終了時間,金_就業時間帯1_開始時間,金_就業時間帯1_終了時間,土_就業時間帯1_開始時間,土_就業時間帯1_終了時間,日_就業時間帯1_開始時間,日_就業時間帯1_終了時間,祝_就業時間帯1_開始時間,祝_就業時間帯1_終了時間,月_就業時間帯2_開始時間,月_就業時間帯2_終了時間,火_就業時間帯2_開始時間,火_就業時間帯2_終了時間,水_就業時間帯2_開始時間,水_就業時間帯2_終了時間,木_就業時間帯2_開始時間,木_就業時間帯2_終了時間,金_就業時間帯2_開始時間,金_就業時間帯2_終了時間,土_就業時間帯2_開始時間,土_就業時間帯2_終了時間,日_就業時間帯2_開始時間,日_就業時間帯2_終了時間,祝_就業時間帯2_開始時間,祝_就業時間帯2_終了時間,月_就業時間帯3_開始時間,月_就業時間帯3_終了時間,火_就業時間帯3_開始時間,火_就業時間帯3_終了時間,水_就業時間帯3_開始時間,水_就業時間帯3_終了時間,木_就業時間帯3_開始時間,木_就業時間帯3_終了時間,金_就業時間帯3_開始時間,金_就業時間帯3_終了時間,土_就業時間帯3_開始時間,土_就業時間帯3_終了時間,日_就業時間帯3_開始時間,日_就業時間帯3_終了時間,祝_就業時間帯3_開始時間,祝_就業時間帯3_終了時間,月_外来受付時間帯1_開始時間,月_外来受付時間帯1_終了時間,火_外来受付時間帯1_開始時間,火_外来受付時間帯1_終了時間,水_外来受付時間帯1_開始時間,水_外来受付時間帯1_終了時間,木_外来受付時間帯1_開始時間,木_外来受付時間帯1_終了時間,金_外来受付時間帯1_開始時間,金_外来受付時間帯1_終了時間,土_外来受付時間帯1_開始時間,土_外来受付時間帯1_終了時間,日_外来受付時間帯1_開始時間,日_外来受付時間帯1_終了時間,祝_外来受付時間帯1_開始時間,祝_外来受付時間帯1_終了時間,月_外来受付時間帯2_開始時間,月_外来受付時間帯2_終了時間,火_外来受付時間帯2_開始時間,火_外来受付時間帯2_終了時間,水_外来受付時間帯2_開始時間,水_外来受付時間帯2_終了時間,木_外来受付時間帯2_開始時間,木_外来受付時間帯2_終了時間,金_外来受付時間帯2_開始時間,金_外来受付時間帯2_終了時間,土_外来受付時間帯2_開始時間,土_外来受付時間帯2_終了時間,日_外来受付時間帯2_開始時間,日_外来受付時間帯2_終了時間,祝_外来受付時間帯2_開始時間,祝_外来受付時間帯2_終了時間,月_外来受付時間帯3_開始時間,月_外来受付時間帯3_終了時間,火_外来受付時間帯3_開始時間,火_外来受付時間帯3_終了時間,水_外来受付時間帯3_開始時間,水_外来受付時間帯3_終了時間,木_外来受付時間帯3_開始時間,木_外来受付時間帯3_終了時間,金_外来受付時間帯3_開始時間,金_外来受付時間帯3_終了時間,土_外来受付時間帯3_開始時間,土_外来受付時間帯3_終了時間,日_外来受付時間帯3_開始時間,日_外来受付時間帯3_終了時間,祝_外来受付時間帯3_開始時間,祝_外来受付時間帯3_終了時間
3445340001340,みんなの助産所,ミンナノジョサンジョ,広島県廿日市市大野８４１１番地,34.263942,132.243616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3445340001400,いづみ助産院,イヅミジョサンイン,広島県安芸郡府中町鹿籠一丁目１９－２３,34.380602,132.504545,,,,,,,,09:00,12:00,09:00,12:00,09:00,12:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3445340001410,くぬぎ助産所,クヌギジョサンショ,広島県安芸郡府中町瀬戸ハイム三丁目８－３０,34.38959,132.519011,kunugi-care.com,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3545353190050,春永助産所　母乳・育児相談　ｃａｓａ　ｄｅ　ｍａｄｒｅｓ,ハルナガ　ジョサンジョ　ボニュウ　イクジソウダン　カサ　デ　マドレス,山口県下関市豊北町大字神田１２３４番地１１,34.315167,130.896111,http://casademadres..web.fc2.com,09:00,16:00,09:00,16:00,09:00,16:00,09:00,16:00,09:00,16:00,09:00,16:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3545355290010,岩元助産院,イワモトジョサンイン,山口県岩国市玖珂町６４５０番地３８,34.096278,132.069917,,,,,,09:00,12:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3545355290030,マミーズハウス,マミーズハウス,山口県岩国市南岩国町２－４９－６,34.142306,132.209611,,09:00,16:00,09:00,16:00,09:00,12:00,09:00,16:00,09:00,16:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:00,16:00,09:00,16:00,09:00,12:00,09:00,16:00,09:00,16:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3545355290040,桶谷式母乳育児相談室　真弓助産院,オケタニシキボニュウイクジソウダンシツ　マユミジョサイン,山口県岩国市南岩国４丁目５２－４３　Ａ１０４号,34.133972,132.194361,,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,,,09:00,17:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,,,09:00,17:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3545355290050,久保田助産所,クボタジョサンジョ,山口県岩国市周東町差川３３３－４,34.087111,132.041417,,,,09:00,17:00,,,09:00,17:00,,,09:00,17:00,09:00,17:00,09:00,17:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:00,17:00,,,09:00,17:00,,,09:00,17:00,09:00,17:00,09:00,17:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3545355490030,産前産後ケア専門出張助産院　えがおひろがる,サンゼンサンゴケアセンモンシュッチョウジョサンイン　エガオヒロガル,山口県熊毛郡田布施町,33.954715,132.041377,https://egaohirogaru.hp.peraichi.com/,09:00,17:00,,,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:00,17:00,,,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3545355590010,優愛　助産院,ユメ　ジョサンイン,山口県光市中央２丁目１３番２２号,33.956917,131.947417,,,,10:00,17:00,,,10:00,17:00,,,10:00,17:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10:00,17:00,,,10:00,17:00,,,10:00,17:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3545355590040,Ｍｕｍ’ｓ　Ｔｏｕｃｈ,マムズタッチ,山口県下松市河内１９０－１　フロムＥ１０１号室,34.020889,131.88275,http://www.mums-touch.jimdo.com,,,08:00,17:00,08:00,17:00,08:00,17:00,,,08:00,17:00,08:00,17:00,08:00,17:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08:00,17:00,08:00,17:00,08:00,17:00,,,08:00,17:00,08:00,17:00,08:00,17:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3545355590050,いそはま助産所,イソハマジョサンジョ,山口県周南市本町１－８,0.0,0.0,,,,,,09:00,16:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3545355790020,姫山助産所,ヒメヤマジョサンショ,山口県山口市黒川７４６－１１,34.145139,131.452111,himeyamama.jp,09:00,12:00,09:00,12:00,,,09:00,12:00,09:00,12:00,09:00,12:00,,,,,13:00,17:00,13:00,17:00,,,13:00,17:00,13:00,17:00,,,,,,,,,,,,,,,,,,,,,,,09:00,16:00,09:00,16:00,,,09:00,16:00,09:00,16:00,09:00,11:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3545355790050,みつは助産院,ミツハジョサンイン,山口県山口市矢原９６１－１０－３０１,34.152139,131.447139,http://mitsuha-josanin.jp/,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3545355790080,助産院　ローズベビーサロン,ジョサンイン　ローズベビーサロン,山口県山口市小郡栄町　２－１,34.089861,131.4035,https://babysalon.rose-med.com/,08:45,12:30,,,08:45,12:30,08:45,12:30,08:45,12:30,,,,,,,13:45,15:00,,,13:45,15:00,13:45,15:00,13:45,15:00,,,,,,,,,,,,,,,,,,,,,,,08:45,12:30,,,08:45,12:00,08:45,12:00,08:45,12:00,,,,,,,13:45,15:00,,,13:45,15:00,13:45,15:00,13:45,15:00,,,,,,,,,,,,,,,,,,,,,,
3545355790090,助産院ぽわんと,ジョサンインポワント,山口県山口市小郡,0.0,0.0,,08:30,16:30,08:30,16:30,,,08:30,16:30,08:30,16:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3545355890020,母乳育児相談室　にゅうとぴあ,ボニュウイクジソウダンシツ　ニュウトピア,山口県宇部市西宇部南２丁目３－１３－１０１　ガーデンブレスＥ－１０１,34.000694,131.222333,https://nyuutopia-josanin.com,09:00,12:00,09:00,12:00,09:00,12:00,09:00,12:00,09:00,12:00,09:00,12:00,,,,,13:00,18:00,13:00,18:00,,,13:00,18:00,13:00,18:00,13:00,18:00,,,,,,,,,,,,,,,,,,,,,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,,,,,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,,,,,,,,,,,,,,,,,,,,
374K370100010,ママ＆チャイルドボディケア　三好助産師相談室,ママアンドチャイルドボディケアミヨシジョサンシソウダンシツ,香川県東かがわ市引田３０３－６,34.216925,134.407414,,08:30,21:00,08:30,21:00,08:30,21:00,08:30,21:00,08:30,21:00,08:30,21:00,08:30,21:00,08:30,21:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
374K370100030,はる助産院,ハルジョサンイン,香川県さぬき市寒川町神前１６１１－２,34.283649,134.208167,,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
374K370400010,しのはら母乳・育児相談室,シノハラボニュウ・イクジソウダンシツ,香川県三豊市豊中町本山甲６６７－３,34.148022,133.689937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
374K370500070,松木母乳育児相談室,マツキボニュウイクジソウダンシツ,香川県高松市岡本町１５５７－３５,34.291604,133.98814,,09:00,12:00,09:00,12:00,09:00,12:00,,,09:00,12:00,09:00,12:00,09:00,12:00,09:00,12:00,14:00,16:30,14:00,16:30,14:00,16:30,,,14:00,16:30,14:00,16:30,,,,,,,,,,,,,,,,,,,,,09:00,11:30,09:00,11:30,09:00,11:30,,,09:00,11:30,09:00,11:30,09:00,12:00,09:00,12:00,14:00,16:30,14:00,16:30,14:00,16:30,,,14:00,16:30,14:00,16:30,,,,,,,,,,,,,,,,,,,,
374K370500090,特定非営利活動法人いのちの応援舎　ぼっこ助産院,トクテイヒエイリカツドウホウジンイノチノオウエンシャ　ボッコジョサンイン,香川県高松市春日町１１７６番地,34.332296,134.09724,https://hinata-bokko.jp/,08:30,17:30,08:30,17:30,08:30,17:30,08:30,17:30,08:30,17:30,08:30,17:30,08:30,17:30,08:30,17:30,17:30,08:30,17:30,08:30,17:30,08:30,17:30,08:30,17:30,08:30,17:30,08:30,17:30,08:30,17:30,08:30,,,,,,,,,,,,,,,,,09:00,11:00,09:00,11:00,09:00,11:00,09:00,11:00,09:00,11:00,09:00,11:00,,,,,13:00,16:00,13:00,16:00,13:00,16:00,13:00,16:00,13:00,16:00,13:00,16:00,,,,,,,,,,,,,,,,,,,,
3840000000000,てらお助産院,テラオジョサンイン,愛媛県大洲市菅田町菅田甲２３７０－５,0.0,0.0,"terao-mh,com",09:00,17:00,09:00,17:00,09:00,17:00,09:00,12:00,09:00,17:00,09:00,12:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:00,17:00,09:00,17:00,09:00,17:00,09:00,12:00,09:00,17:00,09:00,12:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3845383100006,ますみ助産院,マスミジョサンイン,愛媛県松山市春日町６－１１　サーパス市駅南１００３号,33.832826,132.764596,https://masumijyosanin.localinfo.jp,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3845383100100,一般社団法人愛媛助産師会　まつやま助産院,イッパンシャダンホウジンエヒメジョサンシカイマツヤマジョサンイン,愛媛県松山市中一万町２－１,33.846408,132.774983,https//matsujyo.com,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3845385100100,マミー助産院,マミージョサンイン,愛媛県四国中央市土居町北野甲５８７－３,33.952336,133.391993,https://mamijyosanin.jimdo.com/,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3845386400105,はらだ助産院,ハラダジョサンイン,愛媛県八幡浜市,33.446893,132.43583,,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3845386400107,あやか助産院,アヤカジョサンイン,愛媛県四国中央市,0.0,0.0,https://ayakajosanin.amebaownd.com/,08:00,16:00,08:00,16:00,08:00,16:00,08:00,16:00,08:00,16:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08:00,16:00,08:00,16:00,08:00,16:00,08:00,16:00,08:00,16:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3845386400108,出張専門助産所　ｎｏｇａｍｉｄｗｉｆｅ,シュッチョウセンモンジョサンショ　ノガミッドワイフ,愛媛県松山市北斎院町ー,0.0,0.0,https://nogamidwife.amebaownd.com/,09:00,12:00,09:00,12:00,09:00,12:00,09:00,12:00,09:00,12:00,,,,,,,12:00,16:00,12:00,16:00,12:00,16:00,12:00,16:00,12:00,16:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3845386400111,助産院ぬくもり,ジョサンインヌクモリ,愛媛県宇和島市,0.0,0.0,,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3845386400112,出張訪問助産師すずき,シュッチョウホウモンジョサンシスズキ,愛媛県西条市飯岡ー,33.916889,133.243631,,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3845386400113,ＬＡＢＯ助産院,ラボジョサンイン,愛媛県西条市朔日市７３７番地の３　八絋２階,33.934426,133.190073,linktr.ee/labo.mw,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3845386400115,出張専門　せき助産院,シュッチョウセンモン　セキジョサンイン,愛媛県松山市桑原－,0.0,0.0,,09:00,16:00,09:00,16:00,09:00,16:00,09:00,16:00,09:00,16:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3845386400116,ゆう助産院,ユウジョサンイン,愛媛県今治市横田町,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3845386400119,ｈｉｔｏｂｉｔｏ－ひとびと－　助産院,ヒトビトージョサインー,愛媛県新居浜市郷,0.0,0.0,,08:30,18:00,08:30,18:00,08:30,18:00,08:30,18:00,08:30,18:00,08:30,18:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3845386400121,産前産後ケアハウスＦＵＷＡＲＩ,サンゼンサンゴケアハウスフワリ,愛媛県新居浜市萩生３００番地２,33.934373,133.274644,https://sangokea-ehime-niihama-fuwari.hp.peraichi.com,09:00,17:00,09:00,17:00,,,09:00,17:00,09:00,17:00,09:00,17:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3845386400122,めいぷる助産院,メイプルジョサンイン,愛媛県今治市新谷甲１１－２,34.026383,133.00197,https://maple-imabari.jimdosite.com/,08:00,17:00,08:00,17:00,08:00,17:00,08:00,17:00,08:00,17:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10:00,16:00,10:00,16:00,10:00,16:00,10:00,16:00,10:00,16:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3845386400123,どんぐり助産院,ドングリジョサンイン,愛媛県新居浜市中村ー,0.0,0.0,,12:00,17:00,12:00,17:00,,,12:00,17:00,12:00,17:00,12:00,17:00,12:00,17:00,12:00,17:00,18:00,21:00,18:00,21:00,,,18:00,21:00,18:00,21:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3941730000030,ゆいま～る,ユイマール,高知県香南市野市町西野１７３３,33.559206,133.691073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3944390000001,アニタ助産院,アニタジョサンイン,高知県高知市長浜３番地,33.501528,133.556662,http://wwwc.pikara.ne.jp/anita/,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3944390000003,貞弘助産所,サダヒロジョサンショ,高知県高知市桟橋通１丁目１番１０号,33.552717,133.545303,,13:00,17:00,13:00,17:00,09:00,12:00,13:00,17:00,13:00,17:00,09:00,12:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:00,12:00,09:00,12:00,00:00,00:00,09:00,12:00,09:00,12:00,00:00,00:00,,,,,13:00,16:00,13:00,16:00,,,13:00,16:00,13:00,16:00,,,,,,,,,,,,,,,,,,,,,,
3944390000010,ｍａｍａサポート　よつば助産院,ママサポート　ヨツバジョサンイン,高知県高知市朝倉甲,33.539791,133.49333,http://yotsuba0404.web.fc2.com/,09:00,18:00,09:00,18:00,09:00,18:00,09:00,18:00,09:00,18:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10:00,17:00,10:00,17:00,10:00,17:00,10:00,17:00,10:00,17:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3944390000011,ひだまり助産院,ヒダマリジョサンイン,高知県四万十市具同７０５８－２４,32.986791,132.90039,http://blogs.yahoo.co.jp/hidamari_josanin,09:00,19:00,09:00,19:00,09:00,19:00,09:00,19:00,09:00,19:00,09:00,19:00,09:00,19:00,09:00,19:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:00,19:00,09:00,19:00,09:00,19:00,09:00,19:00,09:00,19:00,09:00,19:00,09:00,19:00,09:00,19:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3944390000012,髙橋助産所,タカハシジョサンショ,高知県南国市岡豊町八幡９６,33.591383,133.630002,,08:30,17:00,08:30,17:00,08:30,17:00,08:30,17:00,08:30,17:00,08:30,17:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3944390000015,むらた助産院,ムラタジョサンイン,高知県高岡郡佐川町中組９０８,33.470022,133.285028,,09:00,12:00,09:00,12:00,09:00,12:00,,,09:00,12:00,09:00,12:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:00,12:00,09:00,12:00,09:00,12:00,,,09:00,12:00,09:00,12:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3944390000017,小梅助産院,コウメジョサンイン,高知県高知市春野町南ケ丘５丁目２ー９,33.485406,133.49577,https://koume.on.omisenomikata.jp/,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3944390000018,助産院はぐはぐ,ジョサンインハグハグ,高知県土佐市高岡町丙,0.0,0.0,https://hughugmombaby.info/,09:00,17:30,09:00,17:30,09:00,17:30,09:00,17:30,09:00,17:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08:00,15:00,08:00,15:00,08:00,15:00,08:00,15:00,08:00,15:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3944390000026,谷本助産所,タニモトジョサンショ,高知県吾川郡仁淀川町竹ノ谷４３２,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3944390000027,マタニティサポートわかつき,マタニティサポートワカツキ,高知県高岡郡越知町越知甲１７２５番地１,33.532881,133.252058,,09:30,12:30,09:30,12:30,09:30,12:30,09:30,12:30,09:30,12:30,,,,,,,13:30,17:30,13:30,17:30,13:30,17:30,13:30,17:30,13:30,17:30,,,,,,,,,,,,,,,,,,,,,,,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3944390000028,助産院ａｓａ,ジョサンインアサ,高知県南国市比江２８２－１２,0.0,0.0,,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3944390000029,真弓助産院,マユミジョサンイン,高知県吾川郡いの町枝川８５８番地１７０,33.550153,133.450295,https://mayumi-jyosanin.net/,08:00,20:00,08:00,20:00,08:00,20:00,08:00,20:00,08:00,20:00,08:00,20:00,08:00,20:00,08:00,20:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3944390000030,いのちの応援舎おびなずき,イノチノオウエンシャオビナズキ,高知県高知市口細山５４－２９,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3944390000050,母子草助産院,ハハコグサジョサンイン,高知県南国市緑ケ丘３－４０５,0.0,0.0,,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3944393114560,このは助産院,コノハジョサンイン,高知県高知市一宮東町５丁目６番１９ー３号,33.590099,133.579223,https://konoha.on.omisenomikata.jp/,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:00,16:00,09:00,16:00,09:00,16:00,09:00,16:00,09:00,16:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
